READING_TS,SENSOR_ID,TEMPERATURE,HUMIDITY,GPS_LAT,GPS_LON
2025-09-19 08:13:21.667852,14,4.7,50.4,19.29988,-99.11976
2025-09-17 23:07:21.667852,4,5.9,50.4,19.25257,-99.14122
2025-09-19 05:57:21.667852,13,4.0,48.8,19.32329,-99.13926
2025-09-17 19:46:21.667852,8,6.1,48.8,19.28984,-99.08174
2025-09-19 06:15:21.667852,1,2.8,44.0,19.29893,-99.07533
2025-09-18 18:01:21.667852,15,7.9,67.6,19.27051,-99.07048
2025-09-17 10:04:21.667852,2,3.8,69.5,19.30023,-99.05489
2025-09-18 20:16:21.667852,13,6.4,49.3,19.34241,-99.09506
2025-09-19 16:30:21.667852,3,2.6,55.5,19.34162,-99.1094
2025-09-17 01:43:21.667852,14,4.3,57.3,19.28121,-99.09207
2025-09-19 22:36:21.667852,1,8.2,49.6,19.32724,-99.05285
2025-09-17 12:16:21.667852,5,7.5,58.8,19.29817,-99.12277
2025-09-18 08:47:21.667852,3,4.8,59.4,19.30189,-99.12571
2025-09-19 23:19:21.667852,2,5.5,48.3,19.348,-99.10073
2025-09-19 23:12:21.667852,1,2.6,62.8,19.30315,-99.14323
2025-09-18 00:15:21.667852,10,10.622083076788037,62.2,19.32598,-99.08906
2025-09-18 17:40:21.667852,3,3.0,46.6,19.29704,-99.06074
2025-09-19 16:53:21.667852,6,5.0,44.7,19.31875,-99.07919
2025-09-18 05:01:21.667852,7,2.6,44.7,19.29506,-99.1216
2025-09-17 23:06:21.667852,13,5.2,65.9,19.26093,-99.13336
2025-09-18 12:08:21.667852,14,4.3,47.4,19.27765,-99.07012
2025-09-19 01:39:21.667852,13,4.2,40.5,19.25208,-99.08214
2025-09-19 09:41:21.667852,3,3.6,69.2,19.32531,-99.07331
2025-09-17 11:19:21.667852,7,5.9,44.0,19.27744,-99.14159
2025-09-19 04:52:21.667852,2,6.2,42.2,19.33297,-99.13323
2025-09-19 23:18:21.667852,10,3.5,41.2,19.25457,-99.09606
2025-09-17 13:37:21.667852,5,5.6,67.7,19.25446,-99.13154
2025-09-18 12:44:21.667852,9,3.5,43.1,19.32462,-99.07462
2025-09-18 01:33:21.667852,2,4.8,70.0,19.33487,-99.124
2025-09-19 21:28:21.667852,13,7.0,59.4,19.34227,-99.12701
2025-09-18 10:40:21.667852,11,5.2,54.8,19.30967,-99.05602
2025-09-17 08:34:21.667852,2,3.9,66.2,19.30686,-99.11149
2025-09-19 19:15:21.667852,2,6.6,69.8,19.25268,-99.14498
2025-09-18 17:13:21.667852,12,8.0,49.6,19.28046,-99.13141
2025-09-18 05:04:21.667852,5,4.2,55.7,19.27543,-99.06494
2025-09-19 05:05:21.667852,9,6.2,69.2,19.2868,-99.0638
2025-09-17 13:44:21.667852,12,2.6,49.8,19.34166,-99.10243
2025-09-17 08:56:21.667852,12,4.4,41.3,19.26355,-99.11773
2025-09-19 04:22:21.667852,15,7.2,49.7,19.28422,-99.14261
2025-09-19 18:43:21.667852,14,3.6,57.1,19.29326,-99.09611
2025-09-19 09:30:21.667852,6,4.6,54.8,19.28752,-99.05929
2025-09-17 10:20:21.667852,5,3.1,64.0,19.29577,-99.08922
2025-09-17 17:52:21.667852,8,3.9,59.1,19.26991,-99.14782
2025-09-17 14:43:21.667852,4,4.9,45.7,19.29342,-99.0541
2025-09-17 11:52:21.667852,11,2.4,68.0,19.30219,-99.08785
2025-09-18 11:42:21.667852,1,5.3,53.2,19.25449,-99.05799
2025-09-17 05:46:21.667852,13,1.6,54.1,19.2717,-99.05288
2025-09-19 00:15:21.667852,4,4.1,59.8,19.31988,-99.11491
2025-09-19 15:38:21.667852,14,4.8,60.6,19.27388,-99.14879
2025-09-17 22:09:21.667852,9,4.6,41.8,19.34948,-99.08377
2025-09-19 11:46:21.667852,9,6.4,40.9,19.25716,-99.12413
2025-09-18 08:32:21.667852,15,5.4,40.0,19.29211,-99.07736
2025-09-18 05:23:21.667852,1,4.5,45.5,19.27528,-99.10934
2025-09-19 13:13:21.667852,2,0.09867153496247649,57.0,19.28553,-99.09599
2025-09-17 16:06:21.667852,3,5.2,68.0,19.34265,-99.10384
2025-09-17 11:42:21.667852,8,5.1,67.8,19.30002,-99.11191
2025-09-17 12:27:21.667852,15,4.2,60.6,19.3143,-99.12396
2025-09-18 05:25:21.667852,1,4.3,55.3,19.26475,-99.08883
2025-09-19 05:53:21.667852,6,4.1,40.6,19.34782,-99.1183
2025-09-18 21:13:21.667852,11,7.0,48.1,19.25649,-99.09216
2025-09-19 23:28:21.667852,15,3.7,56.7,19.34545,-99.11416
2025-09-17 03:58:21.667852,14,6.0,69.2,19.26486,-99.12557
2025-09-17 11:51:21.667852,15,3.5,61.3,19.32649,-99.08421
2025-09-17 16:33:21.667852,15,5.9,50.3,19.28179,-99.14248
2025-09-17 19:15:21.667852,15,4.4,41.0,19.29716,-99.05228
2025-09-17 22:50:21.667852,8,4.7,50.7,19.32805,-99.07007
2025-09-17 01:29:21.667852,7,4.6,47.0,19.25244,-99.06318
2025-09-19 05:12:21.667852,14,5.9,51.5,19.26115,-99.14649
2025-09-17 01:32:21.667852,12,4.0,61.7,19.30048,-99.0657
2025-09-17 22:31:21.667852,5,5.2,66.8,19.32163,-99.07166
2025-09-17 14:10:21.667852,10,6.8,61.4,19.28567,-99.1362
2025-09-19 22:50:21.667852,6,4.7,50.2,19.30063,-99.12989
2025-09-18 09:32:21.667852,2,7.3,59.8,19.25138,-99.10327
2025-09-19 01:11:21.667852,9,7.2,65.3,19.26799,-99.14218
2025-09-17 19:31:21.667852,12,4.5,65.2,19.29306,-99.10627
2025-09-20 00:09:21.667852,4,2.6,64.4,19.33137,-99.09039
2025-09-19 22:57:21.667852,5,3.6,57.6,19.25918,-99.11166
2025-09-17 21:48:21.667852,7,4.4,43.8,19.3349,-99.08781
2025-09-17 22:16:21.667852,2,4.2,40.5,19.32247,-99.08559
2025-09-19 17:44:21.667852,11,6.5,49.6,19.31319,-99.11661
2025-09-17 06:13:21.667852,8,7.3,44.5,19.26795,-99.06367
2025-09-18 19:03:21.667852,2,5.0,53.9,19.3055,-99.06981
2025-09-19 19:09:21.667852,5,1.268114878600056,57.0,19.25853,-99.10064
2025-09-19 06:46:21.667852,5,4.3,47.4,19.31321,-99.12584
2025-09-17 20:48:21.667852,3,2.4,67.6,19.25082,-99.13779
2025-09-18 10:52:21.667852,10,4.3,45.0,19.30934,-99.12922
2025-09-19 21:18:21.667852,7,3.7,42.8,19.28724,-99.13104
2025-09-17 07:37:21.667852,13,2.8,48.9,19.259,-99.11385
2025-09-17 07:32:21.667852,10,5.3,42.5,19.25208,-99.05549
2025-09-17 06:00:21.667852,9,5.5,49.7,19.26583,-99.1067
2025-09-17 07:37:21.667852,8,5.6,43.3,19.27707,-99.10784
2025-09-19 09:50:21.667852,1,8.7,57.0,19.31542,-99.11923
2025-09-18 23:40:21.667852,11,6.3,59.0,19.26156,-99.08254
2025-09-18 05:36:21.667852,6,5.0,69.0,19.25121,-99.09499
2025-09-18 21:06:21.667852,3,-0.5679522697545547,42.2,19.25319,-99.12432
2025-09-18 06:32:21.667852,1,6.0,56.3,19.33329,-99.13749
2025-09-17 01:24:21.667852,4,10.1,55.2,19.31819,-99.0832
2025-09-19 21:12:21.667852,1,7.9,66.9,19.26469,-99.12703
2025-09-19 15:28:21.667852,5,4.3,50.0,19.2654,-99.06873
2025-09-19 00:04:21.667852,15,7.2,65.0,19.30396,-99.11818
2025-09-19 06:58:21.667852,4,1.3,64.0,19.32568,-99.10776
2025-09-18 04:10:21.667852,15,8.2,57.6,19.25233,-99.07644
2025-09-19 15:35:21.667852,9,4.8,68.3,19.25684,-99.07106
2025-09-18 00:16:21.667852,4,2.9,52.9,19.25565,-99.07233
2025-09-17 06:02:21.667852,1,4.6,46.4,19.25311,-99.08483
2025-09-20 01:09:21.667852,15,11.3,42.7,19.30008,-99.12303
2025-09-17 22:23:21.667852,14,4.7,61.6,19.27015,-99.09802
2025-09-17 04:15:21.667852,3,4.9,42.5,19.25278,-99.09741
2025-09-18 19:18:21.667852,5,11.2,53.4,19.27978,-99.12061
2025-09-19 02:41:21.667852,10,5.1,51.3,19.25617,-99.11207
2025-09-19 08:29:21.667852,13,4.2,41.6,19.3422,-99.11481
2025-09-17 14:21:21.667852,1,6.5,47.9,19.34391,-99.08636
2025-09-17 13:07:21.667852,10,7.0,69.4,19.34087,-99.14894
2025-09-18 05:26:21.667852,3,6.2,62.6,19.25229,-99.06879
2025-09-17 22:28:21.667852,14,5.1,49.6,19.33301,-99.09468
2025-09-19 13:05:21.667852,13,5.9,49.0,19.32839,-99.06742
2025-09-19 15:16:21.667852,1,4.3,40.4,19.33793,-99.13454
2025-09-19 22:00:21.667852,4,6.4,40.5,19.30189,-99.10308
2025-09-19 16:55:21.667852,5,5.3,67.3,19.31152,-99.10282
2025-09-19 15:51:21.667852,12,5.6,53.6,19.29309,-99.11603
2025-09-17 13:56:21.667852,14,4.4,57.3,19.33336,-99.07736
2025-09-17 03:48:21.667852,6,8.0,60.5,19.25918,-99.08093
2025-09-18 19:23:21.667852,15,8.0,56.1,19.25685,-99.13708
2025-09-18 21:22:21.667852,6,4.6,64.7,19.26503,-99.13244
2025-09-19 14:41:21.667852,11,5.7,49.0,19.29983,-99.09315
2025-09-19 05:07:21.667852,7,3.1,53.5,19.3249,-99.11088
2025-09-17 09:21:21.667852,8,6.3,61.8,19.27018,-99.08006
2025-09-19 14:30:21.667852,1,1.6,47.7,19.3251,-99.11603
2025-09-17 22:47:21.667852,15,8.1,52.3,19.31574,-99.11818
2025-09-18 08:13:21.667852,9,4.6,58.9,19.30296,-99.05111
2025-09-18 13:18:21.667852,4,5.8,64.8,19.33188,-99.06273
2025-09-18 01:36:21.667852,14,3.9,41.3,19.28808,-99.09712
2025-09-17 13:28:21.667852,13,5.7,66.1,19.33346,-99.13264
2025-09-17 03:44:21.667852,14,5.7,61.2,19.34155,-99.11377
2025-09-19 02:36:21.667852,1,3.0,55.6,19.34214,-99.08604
2025-09-17 03:16:21.667852,2,6.9,65.8,19.26403,-99.10701
2025-09-18 02:10:21.667852,12,6.5,64.0,19.3041,-99.09587
2025-09-18 06:28:21.667852,15,1.9,51.1,19.34913,-99.07426
2025-09-18 19:05:21.667852,7,5.9,40.8,19.28573,-99.06605
2025-09-17 08:41:21.667852,13,2.7,45.1,19.26959,-99.0745
2025-09-18 11:09:21.667852,13,3.7,65.6,19.25379,-99.0936
2025-09-17 03:14:21.667852,10,5.7,56.5,19.34559,-99.10761
2025-09-18 15:04:21.667852,9,4.6,67.6,19.31244,-99.09318
2025-09-18 22:19:21.667852,9,6.0,42.6,19.33671,-99.13307
2025-09-18 00:36:21.667852,15,5.0,55.1,19.2712,-99.14854
2025-09-18 19:27:21.667852,3,6.4,50.7,19.26388,-99.09296
2025-09-18 21:49:21.667852,1,3.3,43.0,19.29237,-99.11929
2025-09-17 16:48:21.667852,9,5.9,65.8,19.25218,-99.0831
2025-09-18 04:59:21.667852,9,2.4,48.3,19.27195,-99.12085
2025-09-17 06:27:21.667852,15,9.4,54.2,19.28359,-99.13937
2025-09-17 05:17:21.667852,9,4.5,57.6,19.33204,-99.14425
2025-09-19 02:38:21.667852,9,3.4,62.5,19.32687,-99.10007
2025-09-19 12:15:21.667852,13,4.2,45.1,19.29187,-99.0846
2025-09-19 15:37:21.667852,1,4.9,50.1,19.28914,-99.05101
2025-09-18 09:38:21.667852,12,4.5,57.8,19.30228,-99.12993
2025-09-17 03:05:21.667852,11,0.8,57.9,19.27213,-99.08299
2025-09-19 12:53:21.667852,11,5.5,61.5,19.33688,-99.1309
2025-09-17 07:21:21.667852,3,7.0,59.6,19.2897,-99.1224
2025-09-19 14:07:21.667852,5,5.9,62.0,19.3138,-99.13042
2025-09-19 06:36:21.667852,12,4.4,65.0,19.32238,-99.07072
2025-09-19 20:50:21.667852,9,4.1,64.0,19.31895,-99.1217
2025-09-17 04:11:21.667852,14,4.5,42.2,19.26522,-99.1425
2025-09-17 19:12:21.667852,4,6.4,48.0,19.28102,-99.09984
2025-09-19 13:18:21.667852,12,5.3,42.4,19.25874,-99.10095
2025-09-19 18:02:21.667852,6,1.195414357176407,64.5,19.32579,-99.05334
2025-09-17 13:32:21.667852,12,2.3,43.0,19.29446,-99.09649
2025-09-18 11:41:21.667852,9,3.5,51.0,19.2718,-99.06129
2025-09-17 18:16:21.667852,12,6.1,64.1,19.2563,-99.13442
2025-09-18 22:32:21.667852,11,8.3,66.0,19.3021,-99.14542
2025-09-19 20:57:21.667852,4,8.0,40.6,19.31525,-99.1259
2025-09-19 12:16:21.667852,8,5.1,63.5,19.3117,-99.13829
2025-09-19 13:24:21.667852,12,4.6,45.6,19.28001,-99.09788
2025-09-17 23:19:21.667852,8,4.5,50.0,19.29943,-99.06162
2025-09-19 17:09:21.667852,2,7.7,51.7,19.3329,-99.10103
2025-09-19 08:48:21.667852,1,8.5,55.0,19.29224,-99.13282
2025-09-18 09:41:21.667852,6,5.2,60.7,19.29836,-99.10388
2025-09-19 17:33:21.667852,8,5.8,49.0,19.28271,-99.06886
2025-09-18 18:14:21.667852,9,4.6,50.0,19.31604,-99.11984
2025-09-17 09:53:21.667852,10,3.4,45.7,19.29961,-99.12094
2025-09-17 08:20:21.667852,10,3.0,61.4,19.28937,-99.10297
2025-09-18 11:37:21.667852,6,6.8,67.1,19.25758,-99.13411
2025-09-17 12:17:21.667852,9,6.5,67.0,19.26704,-99.13015
2025-09-17 19:23:21.667852,13,5.4,68.3,19.28203,-99.07592
2025-09-18 01:43:21.667852,5,7.7,41.8,19.31345,-99.07208
2025-09-19 05:55:21.667852,9,4.2,51.9,19.30894,-99.06547
2025-09-18 18:16:21.667852,9,3.4,59.4,19.32175,-99.13406
2025-09-19 00:09:21.667852,4,3.3,51.4,19.30844,-99.11076
2025-09-17 15:04:21.667852,4,3.7,67.3,19.31646,-99.06698
2025-09-19 09:13:21.667852,10,5.3,42.8,19.26546,-99.10881
2025-09-17 21:47:21.667852,5,6.3,68.0,19.33631,-99.0945
2025-09-19 15:15:21.667852,8,10.8,52.6,19.33866,-99.11419
2025-09-18 03:53:21.667852,10,6.7,63.6,19.28753,-99.13864
2025-09-19 07:34:21.667852,14,5.6,48.4,19.2809,-99.12064
2025-09-19 18:00:21.667852,8,4.5,55.0,19.32747,-99.12701
2025-09-18 17:08:21.667852,8,3.9,42.7,19.29013,-99.14227
2025-09-18 22:43:21.667852,7,7.4,69.8,19.34187,-99.10756
2025-09-18 06:57:21.667852,14,7.1,58.7,19.27217,-99.1016
2025-09-18 08:23:21.667852,15,4.4,45.5,19.3395,-99.14109
2025-09-17 16:48:21.667852,4,3.2,50.1,19.26927,-99.13709
2025-09-18 08:31:21.667852,4,3.7,48.9,19.30354,-99.12023
2025-09-17 07:20:21.667852,13,1.4,65.4,19.25333,-99.10472
2025-09-17 08:30:21.667852,12,5.6,54.3,19.25831,-99.09383
2025-09-17 21:49:21.667852,4,6.8,42.0,19.27876,-99.13438
2025-09-18 08:55:21.667852,2,6.2,49.7,19.32631,-99.10436
2025-09-17 05:43:21.667852,6,3.0,59.8,19.29063,-99.12041
2025-09-18 05:55:21.667852,5,3.3,41.6,19.32564,-99.12921
2025-09-19 05:07:21.667852,8,3.8,64.3,19.32088,-99.06889
2025-09-19 02:11:21.667852,3,5.4,60.5,19.28179,-99.14061
2025-09-17 19:03:21.667852,7,5.8,57.2,19.31819,-99.06382
2025-09-18 21:23:21.667852,7,13.211346255231982,67.7,19.30583,-99.12834
2025-09-17 20:45:21.667852,4,4.6,43.1,19.26084,-99.06292
2025-09-19 18:02:21.667852,13,5.1,54.0,19.28596,-99.14223
2025-09-19 09:00:21.667852,9,6.4,52.5,19.29215,-99.05309
2025-09-19 01:11:21.667852,2,8.4,42.9,19.25232,-99.09513
2025-09-17 08:22:21.667852,3,7.1,55.4,19.26198,-99.10622
2025-09-18 08:39:21.667852,14,6.6,69.5,19.25356,-99.09074
2025-09-17 15:13:21.667852,9,6.5,57.8,19.29789,-99.13799
2025-09-18 17:51:21.667852,7,3.8,55.8,19.31261,-99.14561
2025-09-17 05:37:21.667852,11,4.5,44.4,19.29191,-99.14459
2025-09-17 14:45:21.667852,13,3.4,50.5,19.31251,-99.0511
2025-09-18 20:28:21.667852,9,4.0,41.3,19.28121,-99.06897
2025-09-18 13:22:21.667852,13,5.2,62.4,19.30967,-99.05268
2025-09-19 05:12:21.667852,11,6.1,42.2,19.34246,-99.13941
2025-09-17 22:48:21.667852,8,7.1,54.8,19.29743,-99.13163
2025-09-19 13:44:21.667852,12,9.0,65.8,19.27678,-99.07132
2025-09-17 18:51:21.667852,2,4.4,43.3,19.28509,-99.14164
2025-09-17 10:07:21.667852,7,4.2,41.4,19.33423,-99.06569
2025-09-18 05:55:21.667852,6,4.7,54.6,19.25335,-99.08485
2025-09-19 04:40:21.667852,12,1.0,47.8,19.34285,-99.12329
2025-09-19 22:05:21.667852,8,5.7,43.7,19.32944,-99.09833
2025-09-17 13:17:21.667852,3,6.4,42.1,19.28276,-99.08468
2025-09-18 22:03:21.667852,7,4.3,42.2,19.32877,-99.1379
2025-09-19 11:35:21.667852,15,3.1,60.8,19.34275,-99.0873
2025-09-18 13:21:21.667852,2,3.8,60.3,19.28264,-99.09534
2025-09-18 21:43:21.667852,15,2.2,61.9,19.27331,-99.12444
2025-09-18 01:43:21.667852,1,7.9,50.9,19.33437,-99.13051
2025-09-18 12:44:21.667852,4,5.4,57.6,19.27121,-99.09178
2025-09-19 17:08:21.667852,6,5.8,63.2,19.26914,-99.06244
2025-09-17 05:20:21.667852,12,6.3,47.4,19.27217,-99.05781
2025-09-17 08:47:21.667852,8,5.5,65.8,19.30034,-99.07989
2025-09-17 09:17:21.667852,1,3.5,55.4,19.33064,-99.10408
2025-09-19 11:03:21.667852,2,6.9,62.1,19.28476,-99.11329
2025-09-19 00:24:21.667852,10,7.5,43.9,19.30822,-99.09883
2025-09-19 21:32:21.667852,3,4.5,54.5,19.29889,-99.06308
2025-09-17 17:39:21.667852,8,7.2,46.7,19.34416,-99.092
2025-09-18 06:20:21.667852,2,3.9,51.2,19.29236,-99.09525
2025-09-19 19:29:21.667852,1,3.4,63.9,19.31093,-99.13841
2025-09-19 03:18:21.667852,8,6.5,62.6,19.34437,-99.14128
2025-09-17 22:18:21.667852,1,5.4,61.5,19.2872,-99.14076
2025-09-18 23:15:21.667852,13,4.8,55.6,19.28232,-99.13547
2025-09-18 13:02:21.667852,15,4.6,58.7,19.31788,-99.10622
2025-09-18 07:39:21.667852,4,2.9,54.1,19.29037,-99.06936
2025-09-19 10:32:21.667852,4,4.8,44.2,19.31045,-99.12689
2025-09-18 14:15:21.667852,6,1.9,43.4,19.26783,-99.1137
2025-09-17 17:25:21.667852,11,4.1,48.5,19.27337,-99.14063
2025-09-19 14:42:21.667852,2,8.7,59.6,19.33723,-99.14076
2025-09-18 10:51:21.667852,3,4.6,60.7,19.33145,-99.13693
2025-09-19 19:01:21.667852,1,6.9,46.9,19.31114,-99.09772
2025-09-17 18:45:21.667852,8,5.2,65.4,19.25459,-99.09377
2025-09-19 00:07:21.667852,7,3.9,49.7,19.29277,-99.11431
2025-09-18 14:32:21.667852,7,5.1,49.4,19.26608,-99.12388
2025-09-17 19:52:21.667852,8,1.5,49.0,19.32259,-99.13849
2025-09-19 21:43:21.667852,14,3.6,49.7,19.32434,-99.14112
2025-09-17 16:46:21.667852,14,5.0,52.3,19.26444,-99.10627
2025-09-19 20:31:21.667852,5,3.7,43.4,19.30192,-99.09887
2025-09-18 04:36:21.667852,9,5.8,42.9,19.31603,-99.10457
2025-09-17 11:24:21.667852,15,1.7,45.2,19.31268,-99.05683
2025-09-18 01:36:21.667852,10,3.3,49.4,19.33841,-99.14508
2025-09-17 23:16:21.667852,5,1.7,44.8,19.32132,-99.06017
2025-09-17 22:11:21.667852,1,5.8,69.7,19.31113,-99.1129
2025-09-19 05:44:21.667852,14,4.4,59.3,19.29043,-99.11278
2025-09-18 17:30:21.667852,13,6.4,41.3,19.33851,-99.07124
2025-09-18 00:07:21.667852,6,5.6,40.7,19.29268,-99.06189
2025-09-18 13:31:21.667852,13,3.4,41.0,19.26519,-99.10588
2025-09-18 03:59:21.667852,5,3.0,41.8,19.33951,-99.13597
2025-09-17 01:24:21.667852,9,6.1,62.3,19.30594,-99.05772
2025-09-18 07:56:21.667852,1,8.4,59.6,19.28871,-99.08528
2025-09-18 16:12:21.667852,3,4.6,58.6,19.28626,-99.10314
2025-09-19 09:10:21.667852,15,4.3,48.8,19.26844,-99.10016
2025-09-18 13:39:21.667852,5,4.0,57.4,19.29673,-99.10961
2025-09-19 14:47:21.667852,13,4.2,52.3,19.33738,-99.06062
2025-09-18 02:21:21.667852,11,5.2,51.9,19.29693,-99.10945
2025-09-18 00:26:21.667852,1,4.9,50.2,19.25071,-99.08197
2025-09-18 16:45:21.667852,9,5.1,65.8,19.34177,-99.13251
2025-09-19 00:38:21.667852,15,4.7,42.3,19.28413,-99.06694
2025-09-17 23:47:21.667852,3,3.3,53.5,19.30122,-99.10872
2025-09-19 13:05:21.667852,2,6.6,42.2,19.29904,-99.0767
2025-09-18 10:01:21.667852,4,6.3,61.7,19.31836,-99.12681
2025-09-19 15:50:21.667852,7,4.1,45.3,19.28673,-99.13207
2025-09-18 21:08:21.667852,15,6.2,49.0,19.3075,-99.06598
2025-09-18 07:46:21.667852,13,5.0,51.7,19.30275,-99.12074
2025-09-19 14:20:21.667852,9,7.3,68.5,19.32093,-99.11153
2025-09-19 17:36:21.667852,12,5.0,69.2,19.25236,-99.10207
2025-09-18 00:48:21.667852,12,3.0,42.3,19.32631,-99.11094
2025-09-17 02:02:21.667852,14,4.5,51.9,19.31287,-99.05773
2025-09-19 21:01:21.667852,1,5.6,59.2,19.26611,-99.05196
2025-09-17 08:43:21.667852,1,4.4,52.4,19.31956,-99.14968
2025-09-17 09:15:21.667852,1,5.1,68.4,19.335,-99.0831
2025-09-17 11:00:21.667852,6,-0.7167445338506125,56.3,19.32068,-99.07132
2025-09-19 08:03:21.667852,3,4.6,62.1,19.33298,-99.14318
2025-09-19 12:48:21.667852,5,1.9,46.3,19.34962,-99.13112
2025-09-19 08:30:21.667852,4,6.7,42.7,19.30284,-99.10139
2025-09-17 02:38:21.667852,14,4.3,66.7,19.26363,-99.10793
2025-09-19 18:24:21.667852,12,3.2,55.1,19.31765,-99.08055
2025-09-19 07:21:21.667852,14,3.3,62.9,19.34381,-99.08284
2025-09-20 00:10:21.667852,11,3.6,63.4,19.27117,-99.05502
2025-09-17 09:19:21.667852,1,3.8,55.6,19.27049,-99.06222
2025-09-19 06:07:21.667852,13,7.5,52.5,19.298,-99.08859
2025-09-19 17:55:21.667852,9,6.7,46.8,19.27266,-99.10653
2025-09-19 06:49:21.667852,10,4.9,57.1,19.29552,-99.08484
2025-09-19 08:46:21.667852,12,4.1,47.5,19.27096,-99.09991
2025-09-17 04:49:21.667852,9,10.140181272602133,43.6,19.26558,-99.06771
2025-09-17 02:52:21.667852,4,4.4,64.4,19.33357,-99.12864
2025-09-18 19:02:21.667852,14,5.1,44.5,19.25913,-99.09661
2025-09-17 18:34:21.667852,1,3.8,52.5,19.30486,-99.10973
2025-09-19 17:52:21.667852,15,3.9,69.3,19.30847,-99.10329
2025-09-17 09:11:21.667852,3,4.7,51.7,19.29374,-99.08277
2025-09-19 15:55:21.667852,14,5.2,66.8,19.30286,-99.11367
2025-09-20 00:43:21.667852,9,10.488777295367921,41.0,19.26266,-99.07265
2025-09-17 07:03:21.667852,13,2.7,57.5,19.34191,-99.12782
2025-09-18 11:27:21.667852,5,4.7,57.2,19.28698,-99.07843
2025-09-18 04:59:21.667852,5,5.8,60.7,19.30341,-99.06559
2025-09-17 15:54:21.667852,10,3.8,41.8,19.26892,-99.06148
2025-09-19 10:05:21.667852,13,6.8,61.0,19.29083,-99.11404
2025-09-17 11:08:21.667852,11,5.9,40.4,19.31372,-99.07673
2025-09-18 03:40:21.667852,3,4.3,56.6,19.26295,-99.0824
2025-09-18 01:28:21.667852,3,4.2,50.9,19.34188,-99.10001
2025-09-19 03:16:21.667852,13,3.5,41.0,19.25393,-99.05275
2025-09-17 06:06:21.667852,5,3.8,47.7,19.3113,-99.07814
2025-09-17 18:57:21.667852,8,4.5,59.0,19.27786,-99.11792
2025-09-18 05:12:21.667852,15,5.8,62.9,19.26532,-99.07066
2025-09-19 04:43:21.667852,8,4.4,68.5,19.25501,-99.09318
2025-09-18 12:22:21.667852,13,5.3,56.4,19.34019,-99.11954
2025-09-19 02:42:21.667852,5,4.6,61.8,19.27838,-99.06899
2025-09-19 06:21:21.667852,10,3.5,62.6,19.28258,-99.0778
2025-09-17 15:51:21.667852,12,4.7,42.3,19.3311,-99.10625
2025-09-18 14:01:21.667852,1,3.4,61.5,19.26712,-99.13955
2025-09-19 15:04:21.667852,13,5.3,56.6,19.27608,-99.14693
2025-09-19 05:58:21.667852,1,12.033475417256005,41.6,19.33891,-99.12808
2025-09-18 16:43:21.667852,11,4.9,69.5,19.31626,-99.07642
2025-09-19 02:33:21.667852,15,7.4,61.2,19.34297,-99.13383
2025-09-18 17:47:21.667852,4,5.1,67.7,19.26476,-99.05826
2025-09-18 10:15:21.667852,3,5.5,53.7,19.34033,-99.14649
2025-09-17 18:06:21.667852,4,5.1,47.6,19.25717,-99.11118
2025-09-17 06:20:21.667852,7,2.3,69.6,19.33084,-99.06803
2025-09-19 20:24:21.667852,12,7.2,45.5,19.26264,-99.12254
2025-09-18 07:39:21.667852,10,4.8,42.0,19.34342,-99.07788
2025-09-17 12:56:21.667852,5,4.3,40.3,19.26509,-99.09915
2025-09-19 07:14:21.667852,11,3.6,58.6,19.2956,-99.13104
2025-09-18 06:39:21.667852,15,3.3,57.7,19.33429,-99.07381
2025-09-18 09:25:21.667852,7,3.1,59.5,19.26513,-99.09535
2025-09-18 17:05:21.667852,2,5.5,45.2,19.30383,-99.11043
2025-09-18 05:02:21.667852,6,14.00206002129925,41.7,19.29741,-99.0722
2025-09-18 09:22:21.667852,4,7.1,64.8,19.34289,-99.08014
2025-09-18 15:26:21.667852,10,4.5,63.6,19.26993,-99.13934
2025-09-19 11:07:21.667852,1,7.0,41.0,19.33188,-99.12997
2025-09-19 08:18:21.667852,8,6.5,58.5,19.29044,-99.14145
2025-09-18 06:53:21.667852,2,8.2,63.8,19.34516,-99.12692
2025-09-19 01:15:21.667852,5,3.7,58.2,19.31224,-99.13188
2025-09-17 04:36:21.667852,4,4.9,47.5,19.29755,-99.09788
2025-09-19 18:19:21.667852,4,2.8,42.7,19.25011,-99.10617
2025-09-17 02:10:21.667852,8,6.5,66.5,19.26143,-99.05419
2025-09-19 14:54:21.667852,7,5.8,54.2,19.27135,-99.1437
2025-09-19 05:22:21.667852,14,7.9,41.0,19.30755,-99.05717
2025-09-18 00:17:21.667852,5,5.9,56.3,19.26752,-99.06402
2025-09-18 06:39:21.667852,2,4.8,59.8,19.25001,-99.14369
2025-09-19 08:16:21.667852,10,5.5,48.8,19.32143,-99.11747
2025-09-17 20:10:21.667852,10,3.2,64.4,19.28361,-99.13584
2025-09-17 17:17:21.667852,7,3.7,42.6,19.30813,-99.1307
2025-09-18 23:56:21.667852,7,6.4,48.3,19.3016,-99.05956
2025-09-17 03:00:21.667852,14,4.0,63.5,19.28982,-99.10133
2025-09-18 20:42:21.667852,7,3.9,69.1,19.31272,-99.08175
2025-09-19 17:22:21.667852,12,5.5,42.3,19.30737,-99.10299
2025-09-17 08:25:21.667852,12,8.4,59.5,19.26894,-99.08244
2025-09-20 00:49:21.667852,11,10.75511293807419,68.4,19.30282,-99.06026
